ear,blink_duration,mar,head_deviation,state
0.22278921386448425,0.11,0.0,0.03095555305480957,0
0.24874545952675295,0.11,0.0,0.02955484390258789,0
0.29274508731525406,0.11,0.0,0.020922482013702393,0
0.2738953128712732,0.11,0.0,0.028830885887145996,0
0.2621381336584063,0.11,0.0,0.02998560667037964,0
0.2647572270145939,0.11,0.0,0.028783410787582397,0
0.26229192697221426,0.11,0.015149776066751669,0.03495389223098755,0
0.2326624162602549,0.11,0.0,0.03074890375137329,0
0.21748090712632365,0.11,0.0,0.02435290813446045,0
0.2716174354981683,0.11,0.014923710750780365,0.024235427379608154,0
0.2685124627557203,0.11,0.015149776066751669,0.032655179500579834,0
0.28178679834713527,0.11,0.0,0.029543578624725342,0
0.28393736199605163,0.11,0.0,0.03294914960861206,0
0.2757777087757522,0.11,0.0,0.027251839637756348,0
0.27982454943151974,0.11,0.015149776066751669,0.027664363384246826,0
0.2757230955394571,0.11,0.0,0.015669643878936768,0
0.28601761058414854,0.11,0.014705882136678205,0.037277162075042725,0
0.27909971720236615,0.11,0.014491231624599851,0.03113776445388794,0
0.28487540462014527,0.11,0.0149253729115616,0.023757487535476685,0
0.25716488879955957,0.11,0.0,0.03308826684951782,0
0.16840444895701362,0.55,0.0,0.037861377000808716,0
0.28958713883091425,0.11,0.0,0.037967562675476074,0
0.28879154844511956,0.11,0.015623092756461085,0.030523717403411865,0
0.2925522221910332,0.11,0.0,0.039994508028030396,0
0.2846674299330856,0.11,0.015149776066751669,0.04105877876281738,0
0.27734263116462576,0.11,0.0,0.02634844183921814,0
0.3030267511489813,0.11,0.0,0.02792385220527649,0
0.28493001785644034,0.11,0.0,0.026748985052108765,0
0.28492250095245514,0.11,0.014705882136678205,0.026858150959014893,0
0.2737645996767057,0.11,0.014084506843880186,0.037359416484832764,0
0.2904003223482555,0.11,0.014284256578810155,0.02758920192718506,0
0.2811019253383157,0.11,0.0,0.023320794105529785,0
0.29913129163050134,0.11,0.0,0.034258753061294556,0
0.29913129163050134,0.11,0.0,0.03402131795883179,0
0.29913129163050134,0.11,0.0,0.026765763759613037,0
0.28682032385105427,0.11,0.014492753413148502,0.02341437339782715,0
0.30204463844189255,0.11,0.014285714081632657,0.035326212644577026,0
0.3069475389105901,0.11,0.014705882136678205,0.026640206575393677,0
0.2903494105185181,0.11,0.0,0.03331303596496582,0
0.2738953128712732,0.11,0.0,0.039810895919799805,0
0.2811019253383157,0.11,0.0,0.02541676163673401,0
0.2737645996767057,0.11,0.0,0.03582581877708435,0
0.29074111161266303,0.11,0.0,0.02337166666984558,0
0.2924977372002415,0.11,0.0,0.026313602924346924,0
0.2861598419170296,0.11,0.0,0.02616611123085022,0
0.26018928989944734,0.11,0.014704292225659943,0.018333613872528076,0
0.2600415124613,0.11,0.0,0.022644728422164917,0
0.25772375179105667,0.11,0.0,0.03428000211715698,0
0.27086448370109606,0.11,0.01408311005638773,0.02950507402420044,0
0.2809152266821805,0.11,0.0,0.035790979862213135,0
0.29524613160087426,0.11,0.0,0.029827117919921875,0
0.2661005554735528,0.11,0.0,0.026528239250183105,0
0.27890913183609434,0.11,0.0,0.02150377631187439,0
0.30700268973045647,0.11,0.0,0.020828068256378174,0
0.31523991629626247,0.11,0.0149253729115616,0.026033878326416016,0
0.281517368128101,0.11,0.0,0.030687421560287476,0
0.3133310202282053,0.11,0.014486669133617897,0.02636900544166565,0
0.29899244028180727,0.11,0.02020098938217043,0.026244521141052246,0
0.2898766104166727,0.11,0.0,0.014443755149841309,0
0.3031803139879127,0.11,0.0,0.02711281180381775,0
0.25528956351995163,0.11,0.014284256578810155,0.032749712467193604,0
0.21224688806137287,0.11,0.014284256578810155,0.01787516474723816,0
0.27567469732023875,0.11,0.0,0.02942696213722229,0
0.2866896106564867,0.11,0.014279886745523327,0.03093668818473816,0
0.30255010129369797,0.11,0.0,0.02101743221282959,0
0.2811019253383157,0.11,0.02020098938217043,0.026254922151565552,0
0.2847177352206742,0.11,0.0,0.024167418479919434,0
0.2903494105185181,0.11,0.014285714081632657,0.014850139617919922,0
0.2551154632175367,0.11,0.014492753413148502,0.027904629707336426,0
0.24346751883354506,0.11,0.0149253729115616,0.03200632333755493,0
